Coa_id,bu_id,coa_effective_date_id,gl_account_cd,gl_subacct_cd,gl_account_name,gl_subacct_name,consolidation_account,ey_gl_account_name,ey_account_type,ey_account_sub_type,ey_account_class,ey_account_sub_class,ey_account_group_I,ey_account_group_II,ey_cash_activity,ey_index,ey_sub_index,created_by_id,created_date_id,created_time_id,last_modified_by_id,last_modified_date_id,ver_desc,ver_start_date_id,ver_end_date_id
9744,39,19941207,419000,NULL,Long Text0000419000,NULL,,0000419000 - Long Text0000419000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19941207,0,29,19941207,20141115,20141115,NULL
9745,39,19971001,422100,NULL,Long Text0000422100,NULL,,0000422100 - Long Text0000422100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19971001,0,29,19971001,20141115,20141115,NULL
9746,39,19970929,431900,NULL,Long Text0000431900,NULL,,0000431900 - Long Text0000431900,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970929,0,29,19970929,20141115,20141115,NULL
9747,39,19941207,453000,NULL,Long Text0000453000,NULL,,0000453000 - Long Text0000453000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19941207,0,29,19941207,20141115,20141115,NULL
9748,39,19941207,463000,NULL,Long Text0000463000,NULL,,0000463000 - Long Text0000463000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19941207,0,29,19941207,20141115,20141115,NULL
9749,39,19941207,470000,NULL,Long Text0000470000,NULL,,0000470000 - Long Text0000470000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19941207,0,29,19941207,20141115,20141115,NULL
9750,39,19941207,471000,NULL,Long Text0000471000,NULL,,0000471000 - Long Text0000471000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19941207,0,29,19941207,20141115,20141115,NULL
9751,39,19970929,474295,NULL,Long Text0000474295,NULL,,0000474295 - Long Text0000474295,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970929,0,29,19970929,20141115,20141115,NULL
9752,39,19941207,481000,NULL,Long Text0000481000,NULL,,0000481000 - Long Text0000481000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19941207,0,29,19941207,20141115,20141115,NULL
9753,39,19941207,481100,NULL,Long Text0000481100,NULL,,0000481100 - Long Text0000481100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19941207,0,29,19941207,20141115,20141115,NULL
9754,39,19941207,483000,NULL,Long Text0000483000,NULL,,0000483000 - Long Text0000483000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19941207,0,29,19941207,20141115,20141115,NULL
9755,39,19941207,791000,NULL,Long Text0000791000,NULL,,0000791000 - Long Text0000791000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19941207,0,29,19941207,20141115,20141115,NULL
9756,39,19941207,799999,NULL,Long Text0000799999,NULL,,0000799999 - Long Text0000799999,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19941207,0,29,19941207,20141115,20141115,NULL
9757,39,19941207,800000,NULL,Long Text0000800000,NULL,,0000800000 - Long Text0000800000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19941207,0,29,19941207,20141115,20141115,NULL
9758,39,19941207,801000,NULL,Long Text0000801000,NULL,,0000801000 - Long Text0000801000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19941207,0,29,19941207,20141115,20141115,NULL
9759,39,19941207,820000,NULL,Long Text0000820000,NULL,,0000820000 - Long Text0000820000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19941207,0,29,19941207,20141115,20141115,NULL
9760,39,19971001,840100,NULL,Long Text0000840100,NULL,,0000840100 - Long Text0000840100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19971001,0,29,19971001,20141115,20141115,NULL
9761,39,19941207,894010,NULL,Long Text0000894010,NULL,,0000894010 - Long Text0000894010,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19941207,0,29,19941207,20141115,20141115,NULL
9762,39,19941207,950000,NULL,Long Text0000950000,NULL,,0000950000 - Long Text0000950000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19941207,0,29,19941207,20141115,20141115,NULL
9763,40,19950202,112000,NULL,Long Text0000112000,NULL,,0000112000 - Long Text0000112000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950202,0,29,19950202,20141115,20141115,NULL
9764,40,19950202,121000,NULL,Long Text0000121000,NULL,,0000121000 - Long Text0000121000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950202,0,29,19950202,20141115,20141115,NULL
9765,40,19950227,125001,NULL,Long Text0000125001,NULL,,0000125001 - Long Text0000125001,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950227,0,29,19950227,20141115,20141115,NULL
9766,40,19950202,195100,NULL,Long Text0000195100,NULL,,0000195100 - Long Text0000195100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950202,0,29,19950202,20141115,20141115,NULL
9767,40,19950202,211000,NULL,Long Text0000211000,NULL,,0000211000 - Long Text0000211000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950202,0,29,19950202,20141115,20141115,NULL
9768,40,19950227,228010,NULL,Long Text0000228010,NULL,,0000228010 - Long Text0000228010,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950227,0,29,19950227,20141115,20141115,NULL
9769,40,19960327,228020,NULL,EY_UNKNOWN (0000228020),NULL,,0000228020 - EY_UNKNOWN (0000228020),NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19960327,0,29,19960327,20141115,20141115,NULL
9770,40,19950202,229000,NULL,Long Text0000229000,NULL,,0000229000 - Long Text0000229000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950202,0,29,19950202,20141115,20141115,NULL
9771,40,19950202,242400,NULL,Long Text0000242400,NULL,,0000242400 - Long Text0000242400,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950202,0,29,19950202,20141115,20141115,NULL
9772,40,19950202,243120,NULL,Long Text0000243120,NULL,,0000243120 - Long Text0000243120,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950202,0,29,19950202,20141115,20141115,NULL
9773,40,19950202,243210,NULL,Long Text0000243210,NULL,,0000243210 - Long Text0000243210,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950202,0,29,19950202,20141115,20141115,NULL
9774,40,19950202,243430,NULL,Long Text0000243430,NULL,,0000243430 - Long Text0000243430,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950202,0,29,19950202,20141115,20141115,NULL
9775,40,19950202,243440,NULL,Long Text0000243440,NULL,,0000243440 - Long Text0000243440,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950202,0,29,19950202,20141115,20141115,NULL
9776,40,19950223,251200,NULL,Long Text0000251200,NULL,,0000251200 - Long Text0000251200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950223,0,29,19950223,20141115,20141115,NULL
9777,40,19950223,253200,NULL,Long Text0000253200,NULL,,0000253200 - Long Text0000253200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950223,0,29,19950223,20141115,20141115,NULL
9778,40,19950223,254200,NULL,Long Text0000254200,NULL,,0000254200 - Long Text0000254200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950223,0,29,19950223,20141115,20141115,NULL
9779,40,19950223,267000,NULL,Long Text0000267000,NULL,,0000267000 - Long Text0000267000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950223,0,29,19950223,20141115,20141115,NULL
9780,40,19950223,272600,NULL,Long Text0000272600,NULL,,0000272600 - Long Text0000272600,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950223,0,29,19950223,20141115,20141115,NULL
9781,40,19950223,274700,NULL,Long Text0000274700,NULL,,0000274700 - Long Text0000274700,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950223,0,29,19950223,20141115,20141115,NULL
9782,40,19950216,316000,NULL,Long Text0000316000,NULL,,0000316000 - Long Text0000316000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950216,0,29,19950216,20141115,20141115,NULL
9783,40,19950216,326000,NULL,Long Text0000326000,NULL,,0000326000 - Long Text0000326000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950216,0,29,19950216,20141115,20141115,NULL
9784,40,19950216,350000,NULL,Long Text0000350000,NULL,,0000350000 - Long Text0000350000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950216,0,29,19950216,20141115,20141115,NULL
9785,40,19950216,365000,NULL,Long Text0000365000,NULL,,0000365000 - Long Text0000365000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950216,0,29,19950216,20141115,20141115,NULL
9786,40,19950216,382000,NULL,Long Text0000382000,NULL,,0000382000 - Long Text0000382000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950216,0,29,19950216,20141115,20141115,NULL
9787,40,19950216,425000,NULL,Long Text0000425000,NULL,,0000425000 - Long Text0000425000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950216,0,29,19950216,20141115,20141115,NULL
9788,40,19950216,447000,NULL,Long Text0000447000,NULL,,0000447000 - Long Text0000447000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950216,0,29,19950216,20141115,20141115,NULL
9789,40,19950216,482300,NULL,Long Text0000482300,NULL,,0000482300 - Long Text0000482300,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950216,0,29,19950216,20141115,20141115,NULL
9790,40,19950216,482500,NULL,Long Text0000482500,NULL,,0000482500 - Long Text0000482500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950216,0,29,19950216,20141115,20141115,NULL
9791,40,19950216,483200,NULL,Long Text0000483200,NULL,,0000483200 - Long Text0000483200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950216,0,29,19950216,20141115,20141115,NULL
9792,40,19950216,510000,NULL,Long Text0000510000,NULL,,0000510000 - Long Text0000510000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950216,0,29,19950216,20141115,20141115,NULL
9793,40,19950216,573000,NULL,Long Text0000573000,NULL,,0000573000 - Long Text0000573000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950216,0,29,19950216,20141115,20141115,NULL
9794,40,19950216,590000,NULL,Long Text0000590000,NULL,,0000590000 - Long Text0000590000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950216,0,29,19950216,20141115,20141115,NULL
9795,40,19950216,616100,NULL,Long Text0000616100,NULL,,0000616100 - Long Text0000616100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950216,0,29,19950216,20141115,20141115,NULL
9796,40,19950220,662100,NULL,Long Text0000662100,NULL,,0000662100 - Long Text0000662100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950220,0,29,19950220,20141115,20141115,NULL
9797,40,19950220,662200,NULL,Long Text0000662200,NULL,,0000662200 - Long Text0000662200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950220,0,29,19950220,20141115,20141115,NULL
9798,40,19950220,663400,NULL,Long Text0000663400,NULL,,0000663400 - Long Text0000663400,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950220,0,29,19950220,20141115,20141115,NULL
9799,40,19950220,673400,NULL,Long Text0000673400,NULL,,0000673400 - Long Text0000673400,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950220,0,29,19950220,20141115,20141115,NULL
9800,40,19950220,682000,NULL,Long Text0000682000,NULL,,0000682000 - Long Text0000682000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950220,0,29,19950220,20141115,20141115,NULL
9801,40,19950220,683100,NULL,Long Text0000683100,NULL,,0000683100 - Long Text0000683100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950220,0,29,19950220,20141115,20141115,NULL
9802,40,19950220,684500,NULL,Long Text0000684500,NULL,,0000684500 - Long Text0000684500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950220,0,29,19950220,20141115,20141115,NULL
9803,40,19950227,685050,NULL,Long Text0000685050,NULL,,0000685050 - Long Text0000685050,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950227,0,29,19950227,20141115,20141115,NULL
9804,40,19950220,686000,NULL,Long Text0000686000,NULL,,0000686000 - Long Text0000686000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950220,0,29,19950220,20141115,20141115,NULL
9805,40,19950220,687000,NULL,Long Text0000687000,NULL,,0000687000 - Long Text0000687000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950220,0,29,19950220,20141115,20141115,NULL
9806,40,19950220,692000,NULL,Long Text0000692000,NULL,,0000692000 - Long Text0000692000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950220,0,29,19950220,20141115,20141115,NULL
9807,40,19950227,693500,NULL,Long Text0000693500,NULL,,0000693500 - Long Text0000693500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950227,0,29,19950227,20141115,20141115,NULL
9808,40,19950220,694500,NULL,Long Text0000694500,NULL,,0000694500 - Long Text0000694500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950220,0,29,19950220,20141115,20141115,NULL
9809,40,19950220,695100,NULL,Long Text0000695100,NULL,,0000695100 - Long Text0000695100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950220,0,29,19950220,20141115,20141115,NULL
9810,40,19950220,732000,NULL,Long Text0000732000,NULL,,0000732000 - Long Text0000732000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950220,0,29,19950220,20141115,20141115,NULL
9811,40,19950220,753000,NULL,Long Text0000753000,NULL,,0000753000 - Long Text0000753000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950220,0,29,19950220,20141115,20141115,NULL
9812,40,19950220,781100,NULL,Long Text0000781100,NULL,,0000781100 - Long Text0000781100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950220,0,29,19950220,20141115,20141115,NULL
9813,40,19950220,791000,NULL,Long Text0000791000,NULL,,0000791000 - Long Text0000791000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950220,0,29,19950220,20141115,20141115,NULL
9814,40,19950220,793200,NULL,Long Text0000793200,NULL,,0000793200 - Long Text0000793200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950220,0,29,19950220,20141115,20141115,NULL
9815,40,19950227,798400,NULL,Long Text0000798400,NULL,,0000798400 - Long Text0000798400,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19950227,0,29,19950227,20141115,20141115,NULL
9816,41,20060110,10150000,NULL,Long Text0010150000,NULL,,0010150000 - Long Text0010150000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9817,41,20060110,10160000,NULL,Long Text0010160000,NULL,,0010160000 - Long Text0010160000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9818,41,20060110,10410000,NULL,Long Text0010410000,NULL,,0010410000 - Long Text0010410000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9819,41,20060110,10430000,NULL,Long Text0010430000,NULL,,0010430000 - Long Text0010430000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,7,20060110,0,7,20060110,20141115,20141115,NULL
9820,41,20060110,10500000,NULL,Long Text0010500000,NULL,,0010500000 - Long Text0010500000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9821,41,20060124,10920000,NULL,Long Text0010920000,NULL,,0010920000 - Long Text0010920000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060124,0,10,20060124,20141115,20141115,NULL
9822,41,20060124,13400000,NULL,Long Text0013400000,NULL,,0013400000 - Long Text0013400000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060124,0,10,20060124,20141115,20141115,NULL
9823,41,20060124,13800000,NULL,Long Text0013800000,NULL,,0013800000 - Long Text0013800000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060124,0,10,20060124,20141115,20141115,NULL
9824,41,20060110,16260000,NULL,Long Text0016260000,NULL,,0016260000 - Long Text0016260000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9825,41,20060110,16610030,NULL,Long Text0016610030,NULL,,0016610030 - Long Text0016610030,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,7,20060110,0,7,20060110,20141115,20141115,NULL
9826,41,20060110,16700030,NULL,Long Text0016700030,NULL,,0016700030 - Long Text0016700030,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9827,41,20060110,20100000,NULL,Long Text0020100000,NULL,,0020100000 - Long Text0020100000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9828,41,20060110,20500000,NULL,Long Text0020500000,NULL,,0020500000 - Long Text0020500000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9829,41,20060110,26740000,NULL,Long Text0026740000,NULL,,0026740000 - Long Text0026740000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,7,20060110,0,7,20060110,20141115,20141115,NULL
9830,41,20060110,26760000,NULL,Long Text0026760000,NULL,,0026760000 - Long Text0026760000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,7,20060110,0,7,20060110,20141115,20141115,NULL
9831,41,20060110,26780020,NULL,Long Text0026780020,NULL,,0026780020 - Long Text0026780020,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9832,41,20060110,28050000,NULL,Long Text0028050000,NULL,,0028050000 - Long Text0028050000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9833,41,20060202,29050000,NULL,Long Text0029050000,NULL,,0029050000 - Long Text0029050000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060202,0,10,20060202,20141115,20141115,NULL
9834,41,20060202,29630000,NULL,Long Text0029630000,NULL,,0029630000 - Long Text0029630000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060202,0,10,20060202,20141115,20141115,NULL
9835,41,20060202,29650000,NULL,Long Text0029650000,NULL,,0029650000 - Long Text0029650000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060202,0,10,20060202,20141115,20141115,NULL
9836,41,20060202,29680000,NULL,Long Text0029680000,NULL,,0029680000 - Long Text0029680000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060202,0,10,20060202,20141115,20141115,NULL
9837,41,20060110,30260000,NULL,Long Text0030260000,NULL,,0030260000 - Long Text0030260000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,7,20060110,0,7,20060110,20141115,20141115,NULL
9838,41,20060110,34800000,NULL,Long Text0034800000,NULL,,0034800000 - Long Text0034800000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9839,41,20060110,37100000,NULL,Long Text0037100000,NULL,,0037100000 - Long Text0037100000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9840,41,20060110,39220000,NULL,Long Text0039220000,NULL,,0039220000 - Long Text0039220000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,7,20060110,0,7,20060110,20141115,20141115,NULL
9841,41,20060110,41110099,NULL,Long Text0041110099,NULL,,0041110099 - Long Text0041110099,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,7,20060110,0,7,20060110,20141115,20141115,NULL
9842,41,20060110,41900000,NULL,Long Text0041900000,NULL,,0041900000 - Long Text0041900000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9843,41,20060110,42100030,NULL,Long Text0042100030,NULL,,0042100030 - Long Text0042100030,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,7,20060110,0,7,20060110,20141115,20141115,NULL
9844,41,20060110,42300000,NULL,Long Text0042300000,NULL,,0042300000 - Long Text0042300000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9845,41,20060110,42500000,NULL,Long Text0042500000,NULL,,0042500000 - Long Text0042500000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9846,41,20060110,43130000,NULL,Long Text0043130000,NULL,,0043130000 - Long Text0043130000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,7,20060110,0,7,20060110,20141115,20141115,NULL
9847,41,20060110,44260000,NULL,Long Text0044260000,NULL,,0044260000 - Long Text0044260000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9848,41,20060110,44280000,NULL,Long Text0044280000,NULL,,0044280000 - Long Text0044280000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9849,41,20060110,44810000,NULL,Long Text0044810000,NULL,,0044810000 - Long Text0044810000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9850,41,20060110,45180000,NULL,Long Text0045180000,NULL,,0045180000 - Long Text0045180000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,7,20060110,0,7,20060110,20141115,20141115,NULL
9851,41,20060202,45380000,NULL,Long Text0045380000,NULL,,0045380000 - Long Text0045380000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060202,0,10,20060202,20141115,20141115,NULL
9852,41,20060110,45600000,NULL,Long Text0045600000,NULL,,0045600000 - Long Text0045600000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
9853,41,20060202,50910000,NULL,Long Text0050910000,NULL,,0050910000 - Long Text0050910000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060202,0,10,20060202,20141115,20141115,NULL
9854,41,20060110,51940000,NULL,Long Text0051940000,NULL,,0051940000 - Long Text0051940000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,10,20060110,0,10,20060110,20141115,20141115,NULL
