period_id,bu_id,engagement_id,fiscal_period_cd,fiscal_period_desc,fiscal_period_seq,fiscal_period_start,fiscal_period_end,fiscal_quarter_cd,fiscal_quarter_desc,fiscal_quarter_start,fiscal_quarter_end,fiscal_year_cd,fiscal_year_desc,fiscal_year_start,fiscal_year_end,adjustment_period,ver_start_date_id,ver_end_date_id,ver_desc
3696,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-002,2008-002,2,20080201,20080229,2008-Q1,2008-Q1,20080101,20080331,2008,2008,20080101,20081231,N,20141115,NULL,20141115
3697,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-003,2008-003,3,20080301,20080331,2008-Q1,2008-Q1,20080101,20080331,2008,2008,20080101,20081231,N,20141115,NULL,20141115
3698,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-004,2008-004,4,20080401,20080430,2008-Q2,2008-Q2,20080401,20080630,2008,2008,20080101,20081231,N,20141115,NULL,20141115
3699,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-005,2008-005,5,20080501,20080531,2008-Q2,2008-Q2,20080401,20080630,2008,2008,20080101,20081231,N,20141115,NULL,20141115
3700,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-006,2008-006,6,20080601,20080630,2008-Q2,2008-Q2,20080401,20080630,2008,2008,20080101,20081231,N,20141115,NULL,20141115
3701,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-007,2008-007,7,20080701,20080731,2008-Q3,2008-Q3,20080701,20080930,2008,2008,20080101,20081231,N,20141115,NULL,20141115
3702,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-008,2008-008,8,20080801,20080831,2008-Q3,2008-Q3,20080701,20080930,2008,2008,20080101,20081231,N,20141115,NULL,20141115
3703,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-009,2008-009,9,20080901,20080930,2008-Q3,2008-Q3,20080701,20080930,2008,2008,20080101,20081231,N,20141115,NULL,20141115
3704,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-010,2008-010,10,20081001,20081031,2008-Q4,2008-Q4,20081001,20081231,2008,2008,20080101,20081231,N,20141115,NULL,20141115
3705,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-011,2008-011,11,20081101,20081130,2008-Q4,2008-Q4,20081001,20081231,2008,2008,20080101,20081231,N,20141115,NULL,20141115
3706,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-012,2008-012,12,20081201,20081231,2008-Q4,2008-Q4,20081001,20081231,2008,2008,20080101,20081231,N,20141115,NULL,20141115
3707,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-013,2008-013,13,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
3708,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-014,2008-014,14,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
3709,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-015,2008-015,15,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
3710,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-016,2008-016,16,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
3711,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-001,2009-001,1,20090101,20090131,2009-Q1,2009-Q1,20090101,20090331,2009,2009,20090101,20091231,N,20141115,NULL,20141115
3712,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-002,2009-002,2,20090201,20090228,2009-Q1,2009-Q1,20090101,20090331,2009,2009,20090101,20091231,N,20141115,NULL,20141115
3713,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-003,2009-003,3,20090301,20090331,2009-Q1,2009-Q1,20090101,20090331,2009,2009,20090101,20091231,N,20141115,NULL,20141115
3714,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-004,2009-004,4,20090401,20090430,2009-Q2,2009-Q2,20090401,20090630,2009,2009,20090101,20091231,N,20141115,NULL,20141115
3715,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-005,2009-005,5,20090501,20090531,2009-Q2,2009-Q2,20090401,20090630,2009,2009,20090101,20091231,N,20141115,NULL,20141115
3716,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-006,2009-006,6,20090601,20090630,2009-Q2,2009-Q2,20090401,20090630,2009,2009,20090101,20091231,N,20141115,NULL,20141115
3717,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-007,2009-007,7,20090701,20090731,2009-Q3,2009-Q3,20090701,20090930,2009,2009,20090101,20091231,N,20141115,NULL,20141115
3718,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-008,2009-008,8,20090801,20090831,2009-Q3,2009-Q3,20090701,20090930,2009,2009,20090101,20091231,N,20141115,NULL,20141115
3719,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-009,2009-009,9,20090901,20090930,2009-Q3,2009-Q3,20090701,20090930,2009,2009,20090101,20091231,N,20141115,NULL,20141115
3720,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-010,2009-010,10,20091001,20091031,2009-Q4,2009-Q4,20091001,20091231,2009,2009,20090101,20091231,N,20141115,NULL,20141115
3721,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-011,2009-011,11,20091101,20091130,2009-Q4,2009-Q4,20091001,20091231,2009,2009,20090101,20091231,N,20141115,NULL,20141115
3722,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-012,2009-012,12,20091201,20091231,2009-Q4,2009-Q4,20091001,20091231,2009,2009,20090101,20091231,N,20141115,NULL,20141115
3723,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-013,2009-013,13,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
3724,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-014,2009-014,14,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
3725,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-015,2009-015,15,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
3726,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-016,2009-016,16,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
3727,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-001,2010-001,1,20100101,20100131,2010-Q1,2010-Q1,20100101,20100331,2010,2010,20100101,20101231,N,20141115,NULL,20141115
3728,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-002,2010-002,2,20100201,20100228,2010-Q1,2010-Q1,20100101,20100331,2010,2010,20100101,20101231,N,20141115,NULL,20141115
3729,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-003,2010-003,3,20100301,20100331,2010-Q1,2010-Q1,20100101,20100331,2010,2010,20100101,20101231,N,20141115,NULL,20141115
3730,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-004,2010-004,4,20100401,20100430,2010-Q2,2010-Q2,20100401,20100630,2010,2010,20100101,20101231,N,20141115,NULL,20141115
3731,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-005,2010-005,5,20100501,20100531,2010-Q2,2010-Q2,20100401,20100630,2010,2010,20100101,20101231,N,20141115,NULL,20141115
3732,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-006,2010-006,6,20100601,20100630,2010-Q2,2010-Q2,20100401,20100630,2010,2010,20100101,20101231,N,20141115,NULL,20141115
3733,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-007,2010-007,7,20100701,20100731,2010-Q3,2010-Q3,20100701,20100930,2010,2010,20100101,20101231,N,20141115,NULL,20141115
3734,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-008,2010-008,8,20100801,20100831,2010-Q3,2010-Q3,20100701,20100930,2010,2010,20100101,20101231,N,20141115,NULL,20141115
3735,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-009,2010-009,9,20100901,20100930,2010-Q3,2010-Q3,20100701,20100930,2010,2010,20100101,20101231,N,20141115,NULL,20141115
3736,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-010,2010-010,10,20101001,20101031,2010-Q4,2010-Q4,20101001,20101231,2010,2010,20100101,20101231,N,20141115,NULL,20141115
3737,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-011,2010-011,11,20101101,20101130,2010-Q4,2010-Q4,20101001,20101231,2010,2010,20100101,20101231,N,20141115,NULL,20141115
3738,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-012,2010-012,12,20101201,20101231,2010-Q4,2010-Q4,20101001,20101231,2010,2010,20100101,20101231,N,20141115,NULL,20141115
3739,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-013,2010-013,13,20101231,20101231,2010-Q4,2010-Q4,20100930,20101231,2010,2010,20100101,20101231,Y,20141115,NULL,20141115
3740,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-014,2010-014,14,20101231,20101231,2010-Q4,2010-Q4,20100930,20101231,2010,2010,20100101,20101231,Y,20141115,NULL,20141115
3741,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-015,2010-015,15,20101231,20101231,2010-Q4,2010-Q4,20100930,20101231,2010,2010,20100101,20101231,Y,20141115,NULL,20141115
3742,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-016,2010-016,16,20101231,20101231,2010-Q4,2010-Q4,20100930,20101231,2010,2010,20100101,20101231,Y,20141115,NULL,20141115
3743,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-001,2011-001,1,20110101,20110131,2011-Q1,2011-Q1,20110101,20110331,2011,2011,20110101,20111231,N,20141115,NULL,20141115
3744,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-002,2011-002,2,20110201,20110228,2011-Q1,2011-Q1,20110101,20110331,2011,2011,20110101,20111231,N,20141115,NULL,20141115
3745,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-003,2011-003,3,20110301,20110331,2011-Q1,2011-Q1,20110101,20110331,2011,2011,20110101,20111231,N,20141115,NULL,20141115
3746,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-004,2011-004,4,20110401,20110430,2011-Q2,2011-Q2,20110401,20110630,2011,2011,20110101,20111231,N,20141115,NULL,20141115
3747,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-005,2011-005,5,20110501,20110531,2011-Q2,2011-Q2,20110401,20110630,2011,2011,20110101,20111231,N,20141115,NULL,20141115
3748,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-006,2011-006,6,20110601,20110630,2011-Q2,2011-Q2,20110401,20110630,2011,2011,20110101,20111231,N,20141115,NULL,20141115
3749,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-007,2011-007,7,20110701,20110731,2011-Q3,2011-Q3,20110701,20110930,2011,2011,20110101,20111231,N,20141115,NULL,20141115
3750,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-008,2011-008,8,20110801,20110831,2011-Q3,2011-Q3,20110701,20110930,2011,2011,20110101,20111231,N,20141115,NULL,20141115
3751,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-009,2011-009,9,20110901,20110930,2011-Q3,2011-Q3,20110701,20110930,2011,2011,20110101,20111231,N,20141115,NULL,20141115
3752,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-010,2011-010,10,20111001,20111031,2011-Q4,2011-Q4,20111001,20111231,2011,2011,20110101,20111231,N,20141115,NULL,20141115
3753,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-011,2011-011,11,20111101,20111130,2011-Q4,2011-Q4,20111001,20111231,2011,2011,20110101,20111231,N,20141115,NULL,20141115
3754,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-012,2011-012,12,20111201,20111231,2011-Q4,2011-Q4,20111001,20111231,2011,2011,20110101,20111231,N,20141115,NULL,20141115
3755,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-013,2011-013,13,20111231,20111231,2011-Q4,2011-Q4,20110930,20111231,2011,2011,20110101,20111231,Y,20141115,NULL,20141115
3756,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-014,2011-014,14,20111231,20111231,2011-Q4,2011-Q4,20110930,20111231,2011,2011,20110101,20111231,Y,20141115,NULL,20141115
3757,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-015,2011-015,15,20111231,20111231,2011-Q4,2011-Q4,20110930,20111231,2011,2011,20110101,20111231,Y,20141115,NULL,20141115
3758,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2011-016,2011-016,16,20111231,20111231,2011-Q4,2011-Q4,20110930,20111231,2011,2011,20110101,20111231,Y,20141115,NULL,20141115
3759,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-001,2012-001,1,20120101,20120131,2012-Q1,2012-Q1,20120101,20120331,2012,2012,20120101,20121231,N,20141115,NULL,20141115
3760,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-002,2012-002,2,20120201,20120229,2012-Q1,2012-Q1,20120101,20120331,2012,2012,20120101,20121231,N,20141115,NULL,20141115
3761,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-003,2012-003,3,20120301,20120331,2012-Q1,2012-Q1,20120101,20120331,2012,2012,20120101,20121231,N,20141115,NULL,20141115
3762,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-004,2012-004,4,20120401,20120430,2012-Q2,2012-Q2,20120401,20120630,2012,2012,20120101,20121231,N,20141115,NULL,20141115
3763,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-005,2012-005,5,20120501,20120531,2012-Q2,2012-Q2,20120401,20120630,2012,2012,20120101,20121231,N,20141115,NULL,20141115
3764,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-006,2012-006,6,20120601,20120630,2012-Q2,2012-Q2,20120401,20120630,2012,2012,20120101,20121231,N,20141115,NULL,20141115
3765,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-007,2012-007,7,20120701,20120731,2012-Q3,2012-Q3,20120701,20120930,2012,2012,20120101,20121231,N,20141115,NULL,20141115
3766,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-008,2012-008,8,20120801,20120831,2012-Q3,2012-Q3,20120701,20120930,2012,2012,20120101,20121231,N,20141115,NULL,20141115
3767,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-009,2012-009,9,20120901,20120930,2012-Q3,2012-Q3,20120701,20120930,2012,2012,20120101,20121231,N,20141115,NULL,20141115
3768,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-010,2012-010,10,20121001,20121031,2012-Q4,2012-Q4,20121001,20121231,2012,2012,20120101,20121231,N,20141115,NULL,20141115
3769,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-011,2012-011,11,20121101,20121130,2012-Q4,2012-Q4,20121001,20121231,2012,2012,20120101,20121231,N,20141115,NULL,20141115
3770,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-012,2012-012,12,20121201,20121231,2012-Q4,2012-Q4,20121001,20121231,2012,2012,20120101,20121231,N,20141115,NULL,20141115
3771,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-013,2012-013,13,20121231,20121231,2012-Q4,2012-Q4,20120930,20121231,2012,2012,20120101,20121231,Y,20141115,NULL,20141115
3772,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-014,2012-014,14,20121231,20121231,2012-Q4,2012-Q4,20120930,20121231,2012,2012,20120101,20121231,Y,20141115,NULL,20141115
3773,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-015,2012-015,15,20121231,20121231,2012-Q4,2012-Q4,20120930,20121231,2012,2012,20120101,20121231,Y,20141115,NULL,20141115
3774,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-016,2012-016,16,20121231,20121231,2012-Q4,2012-Q4,20120930,20121231,2012,2012,20120101,20121231,Y,20141115,NULL,20141115
3775,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-001,2013-001,1,20130101,20130131,2013-Q1,2013-Q1,20130101,20130331,2013,2013,20130101,20131231,N,20141115,NULL,20141115
3776,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-002,2013-002,2,20130201,20130228,2013-Q1,2013-Q1,20130101,20130331,2013,2013,20130101,20131231,N,20141115,NULL,20141115
3777,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-003,2013-003,3,20130301,20130331,2013-Q1,2013-Q1,20130101,20130331,2013,2013,20130101,20131231,N,20141115,NULL,20141115
3778,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-004,2013-004,4,20130401,20130430,2013-Q2,2013-Q2,20130401,20130630,2013,2013,20130101,20131231,N,20141115,NULL,20141115
3779,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-005,2013-005,5,20130501,20130531,2013-Q2,2013-Q2,20130401,20130630,2013,2013,20130101,20131231,N,20141115,NULL,20141115
3780,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-006,2013-006,6,20130601,20130630,2013-Q2,2013-Q2,20130401,20130630,2013,2013,20130101,20131231,N,20141115,NULL,20141115
3781,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-007,2013-007,7,20130701,20130731,2013-Q3,2013-Q3,20130701,20130930,2013,2013,20130101,20131231,N,20141115,NULL,20141115
3782,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-008,2013-008,8,20130801,20130831,2013-Q3,2013-Q3,20130701,20130930,2013,2013,20130101,20131231,N,20141115,NULL,20141115
3783,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-009,2013-009,9,20130901,20130930,2013-Q3,2013-Q3,20130701,20130930,2013,2013,20130101,20131231,N,20141115,NULL,20141115
3784,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-010,2013-010,10,20131001,20131031,2013-Q4,2013-Q4,20131001,20131231,2013,2013,20130101,20131231,N,20141115,NULL,20141115
3785,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-011,2013-011,11,20131101,20131130,2013-Q4,2013-Q4,20131001,20131231,2013,2013,20130101,20131231,N,20141115,NULL,20141115
3786,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-012,2013-012,12,20131201,20131231,2013-Q4,2013-Q4,20131001,20131231,2013,2013,20130101,20131231,N,20141115,NULL,20141115
3787,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-013,2013-013,13,20131231,20131231,2013-Q4,2013-Q4,20130930,20131231,2013,2013,20130101,20131231,Y,20141115,NULL,20141115
3788,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-014,2013-014,14,20131231,20131231,2013-Q4,2013-Q4,20130930,20131231,2013,2013,20130101,20131231,Y,20141115,NULL,20141115
3789,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-015,2013-015,15,20131231,20131231,2013-Q4,2013-Q4,20130930,20131231,2013,2013,20130101,20131231,Y,20141115,NULL,20141115
3790,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-016,2013-016,16,20131231,20131231,2013-Q4,2013-Q4,20130930,20131231,2013,2013,20130101,20131231,Y,20141115,NULL,20141115
3791,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-001,2014-001,1,20140101,20140131,2014-Q1,2014-Q1,20140101,20140331,2014,2014,20140101,20141231,N,20141115,NULL,20141115
3792,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-002,2014-002,2,20140201,20140228,2014-Q1,2014-Q1,20140101,20140331,2014,2014,20140101,20141231,N,20141115,NULL,20141115
3793,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-003,2014-003,3,20140301,20140331,2014-Q1,2014-Q1,20140101,20140331,2014,2014,20140101,20141231,N,20141115,NULL,20141115
3794,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-004,2014-004,4,20140401,20140430,2014-Q2,2014-Q2,20140401,20140630,2014,2014,20140101,20141231,N,20141115,NULL,20141115
3795,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-005,2014-005,5,20140501,20140531,2014-Q2,2014-Q2,20140401,20140630,2014,2014,20140101,20141231,N,20141115,NULL,20141115
3796,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-006,2014-006,6,20140601,20140630,2014-Q2,2014-Q2,20140401,20140630,2014,2014,20140101,20141231,N,20141115,NULL,20141115
3797,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-007,2014-007,7,20140701,20140731,2014-Q3,2014-Q3,20140701,20140930,2014,2014,20140101,20141231,N,20141115,NULL,20141115
3798,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-008,2014-008,8,20140801,20140831,2014-Q3,2014-Q3,20140701,20140930,2014,2014,20140101,20141231,N,20141115,NULL,20141115
3799,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-009,2014-009,9,20140901,20140930,2014-Q3,2014-Q3,20140701,20140930,2014,2014,20140101,20141231,N,20141115,NULL,20141115
3800,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-010,2014-010,10,20141001,20141031,2014-Q4,2014-Q4,20141001,20141231,2014,2014,20140101,20141231,N,20141115,NULL,20141115
3801,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-011,2014-011,11,20141101,20141130,2014-Q4,2014-Q4,20141001,20141231,2014,2014,20140101,20141231,N,20141115,NULL,20141115
3802,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-012,2014-012,12,20141201,20141231,2014-Q4,2014-Q4,20141001,20141231,2014,2014,20140101,20141231,N,20141115,NULL,20141115
3803,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-013,2014-013,13,20141231,20141231,2014-Q4,2014-Q4,20140930,20141231,2014,2014,20140101,20141231,Y,20141115,NULL,20141115
3804,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-014,2014-014,14,20141231,20141231,2014-Q4,2014-Q4,20140930,20141231,2014,2014,20140101,20141231,Y,20141115,NULL,20141115
3805,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-015,2014-015,15,20141231,20141231,2014-Q4,2014-Q4,20140930,20141231,2014,2014,20140101,20141231,Y,20141115,NULL,20141115
3806,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-016,2014-016,16,20141231,20141231,2014-Q4,2014-Q4,20140930,20141231,2014,2014,20140101,20141231,Y,20141115,NULL,20141115
3807,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-001,2015-001,1,20150101,20150131,2015-Q1,2015-Q1,20150101,20150331,2015,2015,20150101,20151231,N,20141115,NULL,20141115
3808,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-002,2015-002,2,20150201,20150228,2015-Q1,2015-Q1,20150101,20150331,2015,2015,20150101,20151231,N,20141115,NULL,20141115
3809,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-003,2015-003,3,20150301,20150331,2015-Q1,2015-Q1,20150101,20150331,2015,2015,20150101,20151231,N,20141115,NULL,20141115
3810,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-004,2015-004,4,20150401,20150430,2015-Q2,2015-Q2,20150401,20150630,2015,2015,20150101,20151231,N,20141115,NULL,20141115
3811,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-005,2015-005,5,20150501,20150531,2015-Q2,2015-Q2,20150401,20150630,2015,2015,20150101,20151231,N,20141115,NULL,20141115
3812,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-006,2015-006,6,20150601,20150630,2015-Q2,2015-Q2,20150401,20150630,2015,2015,20150101,20151231,N,20141115,NULL,20141115
3813,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-007,2015-007,7,20150701,20150731,2015-Q3,2015-Q3,20150701,20150930,2015,2015,20150101,20151231,N,20141115,NULL,20141115
3814,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-008,2015-008,8,20150801,20150831,2015-Q3,2015-Q3,20150701,20150930,2015,2015,20150101,20151231,N,20141115,NULL,20141115
3815,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-009,2015-009,9,20150901,20150930,2015-Q3,2015-Q3,20150701,20150930,2015,2015,20150101,20151231,N,20141115,NULL,20141115
3816,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-010,2015-010,10,20151001,20151031,2015-Q4,2015-Q4,20151001,20151231,2015,2015,20150101,20151231,N,20141115,NULL,20141115
3817,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-011,2015-011,11,20151101,20151130,2015-Q4,2015-Q4,20151001,20151231,2015,2015,20150101,20151231,N,20141115,NULL,20141115
3818,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-012,2015-012,12,20151201,20151231,2015-Q4,2015-Q4,20151001,20151231,2015,2015,20150101,20151231,N,20141115,NULL,20141115
3819,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-013,2015-013,13,20151231,20151231,2015-Q4,2015-Q4,20150930,20151231,2015,2015,20150101,20151231,Y,20141115,NULL,20141115
3820,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-014,2015-014,14,20151231,20151231,2015-Q4,2015-Q4,20150930,20151231,2015,2015,20150101,20151231,Y,20141115,NULL,20141115
3821,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-015,2015-015,15,20151231,20151231,2015-Q4,2015-Q4,20150930,20151231,2015,2015,20150101,20151231,Y,20141115,NULL,20141115
3822,24,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-016,2015-016,16,20151231,20151231,2015-Q4,2015-Q4,20150930,20151231,2015,2015,20150101,20151231,Y,20141115,NULL,20141115
3823,25,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-001,2006-001,1,20060101,20060131,2006-Q1,2006-Q1,20060101,20060331,2006,2006,20060101,20061231,N,20141115,NULL,20141115
3824,25,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-002,2006-002,2,20060201,20060228,2006-Q1,2006-Q1,20060101,20060331,2006,2006,20060101,20061231,N,20141115,NULL,20141115
3825,25,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-003,2006-003,3,20060301,20060331,2006-Q1,2006-Q1,20060101,20060331,2006,2006,20060101,20061231,N,20141115,NULL,20141115
3826,25,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-004,2006-004,4,20060401,20060430,2006-Q2,2006-Q2,20060401,20060630,2006,2006,20060101,20061231,N,20141115,NULL,20141115
3827,25,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-005,2006-005,5,20060501,20060531,2006-Q2,2006-Q2,20060401,20060630,2006,2006,20060101,20061231,N,20141115,NULL,20141115
